"ASD","t","L","M","Y","n","fr"
"481N",134,54,2,2012,1,0.0742857142857143
"481N",134,56,2,2012,1,0.0323809523809524
"481N",134,58,2,2012,1,0.00571428571428571
"481N",134,60,2,2012,1,0.0019047619047619
"481N",134,62,2,2012,1,0
"481N",134,64,2,2012,1,0
"481N",134,66,2,2012,1,0
"481N",134,68,2,2012,1,0
"481N",134,70,2,2012,1,0
"481N",134,72,2,2012,1,0
"481N",134,74,2,2012,1,0
"481N",134,76,2,2012,1,0
"481N",134,78,2,2012,1,0
"481N",134,80,2,2012,1,0
"481N",134,82,2,2012,1,0
"481N",134,84,2,2012,1,0
"481N",134,86,2,2012,1,0
"481N",134,88,2,2012,1,0
"481N",134,90,2,2012,1,0
"481N",134,92,2,2012,1,0
"481N",134,94,2,2012,1,0
"481N",134,96,2,2012,1,0
"481N",134,98,2,2012,1,0
"481N",134,100,2,2012,1,0
"481N",135,0,3,2012,1,0
"481N",135,2,3,2012,1,0
"481N",135,4,3,2012,1,0
"481N",135,6,3,2012,1,0
"481N",135,8,3,2012,1,0
"481N",135,10,3,2012,1,0
"481N",135,12,3,2012,1,0
"481N",135,14,3,2012,1,0
"481N",135,16,3,2012,1,0
"481N",135,18,3,2012,1,0
"481N",135,20,3,2012,1,0
"481N",135,22,3,2012,1,0
"481N",135,24,3,2012,1,0
"481N",135,26,3,2012,1,0
"481N",135,28,3,2012,1,0
"481N",135,30,3,2012,1,0
"481N",135,32,3,2012,1,0
"481N",135,34,3,2012,1,0
"481N",135,36,3,2012,1,0
"481N",135,38,3,2012,1,0
"481N",135,40,3,2012,1,0.00476190476190476
"481N",135,42,3,2012,1,0.00952380952380952
"481N",135,44,3,2012,1,0.0476190476190476
"481N",135,46,3,2012,1,0.176190476190476
"481N",135,48,3,2012,1,0.171428571428571
"481N",135,50,3,2012,1,0.20952380952381
"481N",135,52,3,2012,1,0.157142857142857
"481N",135,54,3,2012,1,0.142857142857143
"481N",135,56,3,2012,1,0.0428571428571429
"481N",135,58,3,2012,1,0.019047619047619
"481N",135,60,3,2012,1,0.0142857142857143
"481N",135,62,3,2012,1,0.00476190476190476
"481N",135,64,3,2012,1,0
"481N",135,66,3,2012,1,0
"481N",135,68,3,2012,1,0
"481N",135,70,3,2012,1,0
"481N",135,72,3,2012,1,0
"481N",135,74,3,2012,1,0
"481N",135,76,3,2012,1,0
"481N",135,78,3,2012,1,0
"481N",135,80,3,2012,1,0
"481N",135,82,3,2012,1,0
"481N",135,84,3,2012,1,0
"481N",135,86,3,2012,1,0
"481N",135,88,3,2012,1,0
"481N",135,90,3,2012,1,0
"481N",135,92,3,2012,1,0
"481N",135,94,3,2012,1,0
"481N",135,96,3,2012,1,0
"481N",135,98,3,2012,1,0
"481N",135,100,3,2012,1,0
"481N",136,0,4,2012,3,0
"481N",136,2,4,2012,3,0
"481N",136,4,4,2012,3,0
"481N",136,6,4,2012,3,0
"481N",136,8,4,2012,3,0
"481N",136,10,4,2012,3,0
"481N",136,12,4,2012,3,0
"481N",136,14,4,2012,3,0
"481N",136,16,4,2012,3,0
"481N",136,18,4,2012,3,0
"481N",136,20,4,2012,3,0.000598290598290598
"481N",136,22,4,2012,3,0.0154170350722075
"481N",136,24,4,2012,3,0.0504468022399057
"481N",136,26,4,2012,3,0.0658007662835249
"481N",136,28,4,2012,3,0.0502870615974064
"481N",136,30,4,2012,3,0.065042735042735
"481N",136,32,4,2012,3,0.07964150791737
"481N",136,34,4,2012,3,0.0817203868928007
"481N",136,36,4,2012,3,0.0826798488867454
"481N",136,38,4,2012,3,0.0799495217426252
"481N",136,40,4,2012,3,0.091551161482196
"481N",136,42,4,2012,3,0.0769657315864212
"481N",136,44,4,2012,3,0.0670575248506283
"481N",136,46,4,2012,3,0.0610453071832382
"481N",136,48,4,2012,3,0.0406913699327492
"481N",136,50,4,2012,3,0.0404128821370201
"481N",136,52,4,2012,3,0.0276524395145085
"481N",136,54,4,2012,3,0.0158851110575248
"481N",136,56,4,2012,3,0.00684682367440988
"481N",136,58,4,2012,3,0.000307692307692308
"481N",136,60,4,2012,3,0
"481N",136,62,4,2012,3,0
"481N",136,64,4,2012,3,0
"481N",136,66,4,2012,3,0
"481N",136,68,4,2012,3,0
"481N",136,70,4,2012,3,0
"481N",136,72,4,2012,3,0
"481N",136,74,4,2012,3,0
"481N",136,76,4,2012,3,0
"481N",136,78,4,2012,3,0
"481N",136,80,4,2012,3,0
"481N",136,82,4,2012,3,0
"481N",136,84,4,2012,3,0
"481N",136,86,4,2012,3,0
"481N",136,88,4,2012,3,0
"481N",136,90,4,2012,3,0
"481N",136,92,4,2012,3,0
"481N",136,94,4,2012,3,0
"481N",136,96,4,2012,3,0
"481N",136,98,4,2012,3,0
"481N",136,100,4,2012,3,0
"481N",137,0,5,2012,7,0
"481N",137,2,5,2012,7,0
"481N",137,4,5,2012,7,0
"481N",137,6,5,2012,7,0
"481N",137,8,5,2012,7,0
"481N",137,10,5,2012,7,0
"481N",137,12,5,2012,7,0
"481N",137,14,5,2012,7,0
"481N",137,16,5,2012,7,0
"481N",137,18,5,2012,7,0.000159279586555102
"481N",137,20,5,2012,7,0.000840921726133842
"481N",137,22,5,2012,7,0.0041504012137639
"481N",137,24,5,2012,7,0.00671384876096837
"481N",137,26,5,2012,7,0.010031257583237
"481N",137,28,5,2012,7,0.0107843524454136
"481N",137,30,5,2012,7,0.0152791038435563
"481N",137,32,5,2012,7,0.0188854267160856
"481N",137,34,5,2012,7,0.0263948283227932
"481N",137,36,5,2012,7,0.0380270570601937
"481N",137,38,5,2012,7,0.0350386133924969
"481N",137,40,5,2012,7,0.0400508300375026
"481N",137,42,5,2012,7,0.0452581770225368
"481N",137,44,5,2012,7,0.0612219123360834
"481N",137,46,5,2012,7,0.10059853139109
"481N",137,48,5,2012,7,0.104477488903332
"481N",137,50,5,2012,7,0.144887244913916
"481N",137,52,5,2012,7,0.126899061701876
"481N",137,54,5,2012,7,0.112380990065226
"481N",137,56,5,2012,7,0.0656807262347548
"481N",137,58,5,2012,7,0.0270162745804305
"481N",137,60,5,2012,7,0.00448911802435754
"481N",137,62,5,2012,7,0.000381784348436827
"481N",137,64,5,2012,7,0.000352769789259033
"481N",137,66,5,2012,7,0
"481N",137,68,5,2012,7,0
"481N",137,70,5,2012,7,0
"481N",137,72,5,2012,7,0
"481N",137,74,5,2012,7,0
"481N",137,76,5,2012,7,0
"481N",137,78,5,2012,7,0
"481N",137,80,5,2012,7,0
"481N",137,82,5,2012,7,0
"481N",137,84,5,2012,7,0
"481N",137,86,5,2012,7,0
"481N",137,88,5,2012,7,0
"481N",137,90,5,2012,7,0
"481N",137,92,5,2012,7,0
"481N",137,94,5,2012,7,0
"481N",137,96,5,2012,7,0
"481N",137,98,5,2012,7,0
"481N",137,100,5,2012,7,0
"481N",138,0,6,2012,5,0
"481N",138,2,6,2012,5,0
"481N",138,4,6,2012,5,0
"481N",138,6,6,2012,5,0
"481N",138,8,6,2012,5,0
"481N",138,10,6,2012,5,0
"481N",138,12,6,2012,5,0
"481N",138,14,6,2012,5,0
"481N",138,16,6,2012,5,6.64706941787815e-05
"481N",138,18,6,2012,5,0.000703592297882402
"481N",138,20,6,2012,5,0.00191429491884785
"481N",138,22,6,2012,5,0.00726969834065043
"481N",138,24,6,2012,5,0.0135645287759792
"481N",138,26,6,2012,5,0.0269885355420953
"481N",138,28,6,2012,5,0.0356463011042299
"481N",138,30,6,2012,5,0.0506869779572695
"481N",138,32,6,2012,5,0.0738282991417193
"481N",138,34,6,2012,5,0.0942445090799741
"481N",138,36,6,2012,5,0.115468137194862
"481N",138,38,6,2012,5,0.0785044192054179
"481N",138,40,6,2012,5,0.0608724079269023
"481N",138,42,6,2012,5,0.048742473939216
"481N",138,44,6,2012,5,0.0461722103978787
"481N",138,46,6,2012,5,0.0504877973060044
"481N",138,48,6,2012,5,0.0532629987506145
"481N",138,50,6,2012,5,0.0702082625317739
"481N",138,52,6,2012,5,0.0683097754883329
"481N",138,54,6,2012,5,0.056185803181032
"481N",138,56,6,2012,5,0.0333095817276851
"481N",138,58,6,2012,5,0.0113328096457576
"481N",138,60,6,2012,5,0.0019025232299239
"481N",138,62,6,2012,5,0.000327591621771797
"481N",138,64,6,2012,5,0
"481N",138,66,6,2012,5,0
"481N",138,68,6,2012,5,0
"481N",138,70,6,2012,5,0
"481N",138,72,6,2012,5,0
"481N",138,74,6,2012,5,0
"481N",138,76,6,2012,5,0
"481N",138,78,6,2012,5,0
"481N",138,80,6,2012,5,0
"481N",138,82,6,2012,5,0
"481N",138,84,6,2012,5,0
"481N",138,86,6,2012,5,0
"481N",138,88,6,2012,5,0
"481N",138,90,6,2012,5,0
"481N",138,92,6,2012,5,0
"481N",138,94,6,2012,5,0
"481N",138,96,6,2012,5,0
"481N",138,98,6,2012,5,0
"481N",138,100,6,2012,5,0
"481N",139,0,7,2012,2,0
"481N",139,2,7,2012,2,0
"481N",139,4,7,2012,2,0
"481N",139,6,7,2012,2,0
"481N",139,8,7,2012,2,0
"481N",139,10,7,2012,2,0
"481N",139,12,7,2012,2,0
"481N",139,14,7,2012,2,0
"481N",139,16,7,2012,2,0
"481N",139,18,7,2012,2,0
"481N",139,20,7,2012,2,0
"481N",139,22,7,2012,2,0.004
"481N",139,24,7,2012,2,0.007
"481N",139,26,7,2012,2,0.009
"481N",139,28,7,2012,2,0.0305184381778742
"481N",139,30,7,2012,2,0.0571691973969631
"481N",139,32,7,2012,2,0.0684642082429501
"481N",139,34,7,2012,2,0.0824338394793926
"481N",139,36,7,2012,2,0.0998373101952278
"481N",139,38,7,2012,2,0.0972234273318872
"481N",139,40,7,2012,2,0.0839826464208243
"481N",139,42,7,2012,2,0.0672407809110629
"481N",139,44,7,2012,2,0.128
"481N",139,46,7,2012,2,0.043
"481N",139,48,7,2012,2,0.0708069414316703
"481N",139,50,7,2012,2,0.0584815618221258
"481N",139,52,7,2012,2,0.0459869848156182
"481N",139,54,7,2012,2,0.0247288503253796
"481N",139,56,7,2012,2,0.0171800433839479
"481N",139,58,7,2012,2,0.00494577006507592
"481N",139,60,7,2012,2,0
"481N",139,62,7,2012,2,0
"481N",139,64,7,2012,2,0
"481N",139,66,7,2012,2,0
"481N",139,68,7,2012,2,0
"481N",139,70,7,2012,2,0
"481N",139,72,7,2012,2,0
"481N",139,74,7,2012,2,0
"481N",139,76,7,2012,2,0
"481N",139,78,7,2012,2,0
"481N",139,80,7,2012,2,0
"481N",139,82,7,2012,2,0
"481N",139,84,7,2012,2,0
"481N",139,86,7,2012,2,0
"481N",139,88,7,2012,2,0
"481N",139,90,7,2012,2,0
"481N",139,92,7,2012,2,0
"481N",139,94,7,2012,2,0
"481N",139,96,7,2012,2,0
"481N",139,98,7,2012,2,0
"481N",139,100,7,2012,2,0
"481N",142,0,10,2012,1,0
"481N",142,2,10,2012,1,0
"481N",142,4,10,2012,1,0
"481N",142,6,10,2012,1,0
"481N",142,8,10,2012,1,0
"481N",142,10,10,2012,1,0
"481N",142,12,10,2012,1,0
"481N",142,14,10,2012,1,0
"481N",142,16,10,2012,1,0
"481N",142,18,10,2012,1,0
"481N",142,20,10,2012,1,0
"481N",142,22,10,2012,1,0
"481N",142,24,10,2012,1,0
"481N",142,26,10,2012,1,0
"481N",142,28,10,2012,1,0
"481N",142,30,10,2012,1,0.075
"481N",142,32,10,2012,1,0.1
"481N",142,34,10,2012,1,0.075
"481N",142,36,10,2012,1,0.05
"481N",142,38,10,2012,1,0.125
"481N",142,40,10,2012,1,0.025
"481N",142,42,10,2012,1,0.075
"481N",142,44,10,2012,1,0.125
"481N",142,46,10,2012,1,0.025
"481N",142,48,10,2012,1,0.125
"481N",142,50,10,2012,1,0.125
"481N",142,52,10,2012,1,0.05
"481N",142,54,10,2012,1,0.025
"481N",142,56,10,2012,1,0
"481N",142,58,10,2012,1,0
"481N",142,60,10,2012,1,0
"481N",142,62,10,2012,1,0
"481N",142,64,10,2012,1,0
"481N",142,66,10,2012,1,0
"481N",142,68,10,2012,1,0
"481N",142,70,10,2012,1,0
"481N",142,72,10,2012,1,0
"481N",142,74,10,2012,1,0
"481N",142,76,10,2012,1,0
"481N",142,78,10,2012,1,0
"481N",142,80,10,2012,1,0
"481N",142,82,10,2012,1,0
"481N",142,84,10,2012,1,0
"481N",142,86,10,2012,1,0
"481N",142,88,10,2012,1,0
"481N",142,90,10,2012,1,0
"481N",142,92,10,2012,1,0
"481N",142,94,10,2012,1,0
"481N",142,96,10,2012,1,0
"481N",142,98,10,2012,1,0
"481N",142,100,10,2012,1,0
"481N",143,0,11,2012,1,0
"481N",143,2,11,2012,1,0
"481N",143,4,11,2012,1,0
"481N",143,6,11,2012,1,0
"481N",143,8,11,2012,1,0
"481N",143,10,11,2012,1,0
"481N",143,12,11,2012,1,0
"481N",143,14,11,2012,1,0
"481N",143,16,11,2012,1,0
"481N",143,18,11,2012,1,0
"481N",143,20,11,2012,1,0
"481N",143,22,11,2012,1,0
"481N",143,24,11,2012,1,0
"481N",143,26,11,2012,1,0
"481N",143,28,11,2012,1,0.05
"481N",143,30,11,2012,1,0.05
"481N",143,32,11,2012,1,0.1
"481N",143,34,11,2012,1,0.05
"481N",143,36,11,2012,1,0.125
"481N",143,38,11,2012,1,0.05
"481N",143,40,11,2012,1,0.025
"481N",143,42,11,2012,1,0.075
"481N",143,44,11,2012,1,0.1
"481N",143,46,11,2012,1,0.15
"481N",143,48,11,2012,1,0.175
"481N",143,50,11,2012,1,0.025
"481N",143,52,11,2012,1,0.025
"481N",143,54,11,2012,1,0
"481N",143,56,11,2012,1,0
"481N",143,58,11,2012,1,0
"481N",143,60,11,2012,1,0
"481N",143,62,11,2012,1,0
"481N",143,64,11,2012,1,0
"481N",143,66,11,2012,1,0
"481N",143,68,11,2012,1,0
"481N",143,70,11,2012,1,0
"481N",143,72,11,2012,1,0
"481N",143,74,11,2012,1,0
"481N",143,76,11,2012,1,0
"481N",143,78,11,2012,1,0
"481N",143,80,11,2012,1,0
"481N",143,82,11,2012,1,0
"481N",143,84,11,2012,1,0
"481N",143,86,11,2012,1,0
"481N",143,88,11,2012,1,0
"481N",143,90,11,2012,1,0
"481N",143,92,11,2012,1,0
"481N",143,94,11,2012,1,0
"481N",143,96,11,2012,1,0
"481N",143,98,11,2012,1,0
"481N",143,100,11,2012,1,0
"481N",144,0,12,2012,1,0
"481N",144,2,12,2012,1,0
"481N",144,4,12,2012,1,0
"481N",144,6,12,2012,1,0
"481N",144,8,12,2012,1,0
"481N",144,10,12,2012,1,0
"481N",144,12,12,2012,1,0
"481N",144,14,12,2012,1,0
"481N",144,16,12,2012,1,0
"481N",144,18,12,2012,1,0
"481N",144,20,12,2012,1,0
"481N",144,22,12,2012,1,0.00289563265010502
"481N",144,24,12,2012,1,0.00116233311605224
"481N",144,26,12,2012,1,0.00427174621568769
"481N",144,28,12,2012,1,0.00572825378431231
"481N",144,30,12,2012,1,0.0210224282368847
"481N",144,32,12,2012,1,0.0370861398807368
"481N",144,34,12,2012,1,0.0504495304314237
"481N",144,36,12,2012,1,0.0561973395137732
"481N",144,38,12,2012,1,0.0919533569928297
"481N",144,40,12,2012,1,0.11187646362956
"481N",144,42,12,2012,1,0.126432365225369
"481N",144,44,12,2012,1,0.151558991815746
"481N",144,46,12,2012,1,0.135469930711475
"481N",144,48,12,2012,1,0.0892133217450086
"481N",144,50,12,2012,1,0.0557651915694937
"481N",144,52,12,2012,1,0.0314347794596944
"481N",144,54,12,2012,1,0.0181745974264262
"481N",144,56,12,2012,1,0.005
"481N",144,58,12,2012,1,0.0028597812703701
"481N",144,60,12,2012,1,0.00144781632505251
"481N",144,62,12,2012,1,0
"481N",144,64,12,2012,1,0
"481N",144,66,12,2012,1,0
"481N",144,68,12,2012,1,0
"481N",144,70,12,2012,1,0
"481N",144,72,12,2012,1,0
"481N",144,74,12,2012,1,0
"481N",144,76,12,2012,1,0
"481N",144,78,12,2012,1,0
"481N",144,80,12,2012,1,0
"481N",144,82,12,2012,1,0
"481N",144,84,12,2012,1,0
"481N",144,86,12,2012,1,0
"481N",144,88,12,2012,1,0
"481N",144,90,12,2012,1,0
"481N",144,92,12,2012,1,0
"481N",144,94,12,2012,1,0
"481N",144,96,12,2012,1,0
"481N",144,98,12,2012,1,0
"481N",144,100,12,2012,1,0
"481N",145,0,1,2013,5,0
"481N",145,2,1,2013,5,0
"481N",145,4,1,2013,5,0
"481N",145,6,1,2013,5,0
"481N",145,8,1,2013,5,0
"481N",145,10,1,2013,5,0
"481N",145,12,1,2013,5,0
"481N",145,14,1,2013,5,0
"481N",145,16,1,2013,5,0
"481N",145,18,1,2013,5,0
"481N",145,20,1,2013,5,0
"481N",145,22,1,2013,5,0.000406032250249351
"481N",145,24,1,2013,5,0.000910756734629337
"481N",145,26,1,2013,5,0.00211707643859432
"481N",145,28,1,2013,5,0.00856515625082952
"481N",145,30,1,2013,5,0.0288799886380412
"481N",145,32,1,2013,5,0.0534931008869629
"481N",145,34,1,2013,5,0.0716386049806519
"481N",145,36,1,2013,5,0.0683388807420364
"481N",145,38,1,2013,5,0.0866449863870446
"481N",145,40,1,2013,5,0.116305995285393
"481N",145,42,1,2013,5,0.152137657029078
"481N",145,44,1,2013,5,0.176933204864091
"481N",145,46,1,2013,5,0.130317069790448
"481N",145,48,1,2013,5,0.0666459532954407
"481N",145,50,1,2013,5,0.0250811351807388
"481N",145,52,1,2013,5,0.00716139768588062
"481N",145,54,1,2013,5,0.00282213141435658
"481N",145,56,1,2013,5,0.00132222378569169
"481N",145,58,1,2013,5,0.000231006691955488
"481N",145,60,1,2013,5,4.76416678853044e-05
"481N",145,62,1,2013,5,0
"481N",145,64,1,2013,5,0
"481N",145,66,1,2013,5,0
"481N",145,68,1,2013,5,0
"481N",145,70,1,2013,5,0
"481N",145,72,1,2013,5,0
"481N",145,74,1,2013,5,0
"481N",145,76,1,2013,5,0
"481N",145,78,1,2013,5,0
"481N",145,80,1,2013,5,0
"481N",145,82,1,2013,5,0
"481N",145,84,1,2013,5,0
"481N",145,86,1,2013,5,0
"481N",145,88,1,2013,5,0
"481N",145,90,1,2013,5,0
"481N",145,92,1,2013,5,0
"481N",145,94,1,2013,5,0
"481N",145,96,1,2013,5,0
"481N",145,98,1,2013,5,0
"481N",145,100,1,2013,5,0
"481N",146,0,2,2013,7,0
"481N",146,2,2,2013,7,0
"481N",146,4,2,2013,7,0
"481N",146,6,2,2013,7,0
"481N",146,8,2,2013,7,0
"481N",146,10,2,2013,7,0
"481N",146,12,2,2013,7,0
"481N",146,14,2,2013,7,0
"481N",146,16,2,2013,7,0
"481N",146,18,2,2013,7,0
"481N",146,20,2,2013,7,0
"481N",146,22,2,2013,7,0
"481N",146,24,2,2013,7,0.000973554597489813
"481N",146,26,2,2013,7,0.00401707087470905
"481N",146,28,2,2013,7,0.0124555680661874
"481N",146,30,2,2013,7,0.0353437690219537
"481N",146,32,2,2013,7,0.0855656076723327
"481N",146,34,2,2013,7,0.116013673683135
"481N",146,36,2,2013,7,0.10334703453516
"481N",146,38,2,2013,7,0.0853975776176641
"481N",146,40,2,2013,7,0.101807146534449
"481N",146,42,2,2013,7,0.114886097328682
"481N",146,44,2,2013,7,0.123672461243364
"481N",146,46,2,2013,7,0.107481321480106
"481N",146,48,2,2013,7,0.0597786412423929
"481N",146,50,2,2013,7,0.030894572373476
"481N",146,52,2,2013,7,0.0108463400435089
"481N",146,54,2,2013,7,0.00597775530839232
"481N",146,56,2,2013,7,0.00154180837699543
"481N",146,58,2,2013,7,0
"481N",146,60,2,2013,7,0
"481N",146,62,2,2013,7,0
"481N",146,64,2,2013,7,0
"481N",146,66,2,2013,7,0
"481N",146,68,2,2013,7,0
"481N",146,70,2,2013,7,0
"481N",146,72,2,2013,7,0
"481N",146,74,2,2013,7,0
"481N",146,76,2,2013,7,0
"481N",146,78,2,2013,7,0
"481N",146,80,2,2013,7,0
"481N",146,82,2,2013,7,0
"481N",146,84,2,2013,7,0
"481N",146,86,2,2013,7,0
"481N",146,88,2,2013,7,0
"481N",146,90,2,2013,7,0
"481N",146,92,2,2013,7,0
"481N",146,94,2,2013,7,0
"481N",146,96,2,2013,7,0
"481N",146,98,2,2013,7,0
"481N",146,100,2,2013,7,0
"481N",147,0,3,2013,1,0
"481N",147,2,3,2013,1,0
"481N",147,4,3,2013,1,0
"481N",147,6,3,2013,1,0
"481N",147,8,3,2013,1,0
"481N",147,10,3,2013,1,0
"481N",147,12,3,2013,1,0
"481N",147,14,3,2013,1,0
"481N",147,16,3,2013,1,0
"481N",147,18,3,2013,1,0
"481N",147,20,3,2013,1,0
"481N",147,22,3,2013,1,9.08670546768116e-05
"481N",147,24,3,2013,1,0.000272601164030435
"481N",147,26,3,2013,1,0.000417291909630793
"481N",147,28,3,2013,1,0.00188014689409888
"481N",147,30,3,2013,1,0.00614375016317352
"481N",147,32,3,2013,1,0.0119133665276613
"481N",147,34,3,2013,1,0.0349110363789147
"481N",147,36,3,2013,1,0.0785170734119587
"481N",147,38,3,2013,1,0.11608192035071
"481N",147,40,3,2013,1,0.149585547580351
"481N",147,42,3,2013,1,0.169774114902018
"481N",147,44,3,2013,1,0.166907407906142
"481N",147,46,3,2013,1,0.13575312337287
"481N",147,48,3,2013,1,0.0756920294865145
"481N",147,50,3,2013,1,0.0316843125795097
"481N",147,52,3,2013,1,0.0138921942214895
"481N",147,54,3,2013,1,0.0047246549694737
"481N",147,56,3,2013,1,0.00136713349642329
"481N",147,58,3,2013,1,0.000324442142635768
"481N",147,60,3,2013,1,6.69854877181353e-05
"481N",147,62,3,2013,1,0
"481N",147,64,3,2013,1,0
"481N",147,66,3,2013,1,0
"481N",147,68,3,2013,1,0
"481N",147,70,3,2013,1,0
"481N",147,72,3,2013,1,0
"481N",147,74,3,2013,1,0
"481N",147,76,3,2013,1,0
"481N",147,78,3,2013,1,0
"481N",147,80,3,2013,1,0
"481N",147,82,3,2013,1,0
"481N",147,84,3,2013,1,0
"481N",147,86,3,2013,1,0
"481N",147,88,3,2013,1,0
"481N",147,90,3,2013,1,0
"481N",147,92,3,2013,1,0
"481N",147,94,3,2013,1,0
"481N",147,96,3,2013,1,0
"481N",147,98,3,2013,1,0
"481N",147,100,3,2013,1,0
"481N",149,0,5,2013,3,0
"481N",149,2,5,2013,3,0
"481N",149,4,5,2013,3,0
"481N",149,6,5,2013,3,0
"481N",149,8,5,2013,3,0
"481N",149,10,5,2013,3,0
"481N",149,12,5,2013,3,0
"481N",149,14,5,2013,3,0
"481N",149,16,5,2013,3,0
"481N",149,18,5,2013,3,0
"481N",149,20,5,2013,3,0
"481N",149,22,5,2013,3,0
"481N",149,24,5,2013,3,0
"481N",149,26,5,2013,3,0.00132116004296455
"481N",149,28,5,2013,3,0.00254564983888292
"481N",149,30,5,2013,3,0.0207841031149302
"481N",149,32,5,2013,3,0.0491979949874687
"481N",149,34,5,2013,3,0.0602195966105741
"481N",149,36,5,2013,3,0.0803574412221029
"481N",149,38,5,2013,3,0.0762077813581573
"481N",149,40,5,2013,3,0.119579902136293
"481N",149,42,5,2013,3,0.140130683852488
"481N",149,44,5,2013,3,0.104938536818236
"481N",149,46,5,2013,3,0.113517126148705
"481N",149,48,5,2013,3,0.0860580021482277
"481N",149,50,5,2013,3,0.0811498985559136
"481N",149,52,5,2013,3,0.0519644348967657
"481N",149,54,5,2013,3,0.0108407924573338
"481N",149,56,5,2013,3,0.00118689581095596
"481N",149,58,5,2013,3,0
"481N",149,60,5,2013,3,0
"481N",149,62,5,2013,3,0
"481N",149,64,5,2013,3,0
"481N",149,66,5,2013,3,0
"481N",149,68,5,2013,3,0
"481N",149,70,5,2013,3,0
"481N",149,72,5,2013,3,0
"481N",149,74,5,2013,3,0
"481N",149,76,5,2013,3,0
"481N",149,78,5,2013,3,0
"481N",149,80,5,2013,3,0
"481N",149,82,5,2013,3,0
"481N",149,84,5,2013,3,0
"481N",149,86,5,2013,3,0
"481N",149,88,5,2013,3,0
"481N",149,90,5,2013,3,0
"481N",149,92,5,2013,3,0
"481N",149,94,5,2013,3,0
"481N",149,96,5,2013,3,0
"481N",149,98,5,2013,3,0
"481N",149,100,5,2013,3,0
"481N",156,0,12,2013,6,0
"481N",156,2,12,2013,6,0
"481N",156,4,12,2013,6,0
"481N",156,6,12,2013,6,0
"481N",156,8,12,2013,6,0
"481N",156,10,12,2013,6,0
"481N",156,12,12,2013,6,0
"481N",156,14,12,2013,6,0
"481N",156,16,12,2013,6,0
"481N",156,18,12,2013,6,4.98690936292233e-06
"481N",156,20,12,2013,6,6.73232763994514e-05
"481N",156,22,12,2013,6,0
"481N",156,24,12,2013,6,0
"481N",156,26,12,2013,6,0.000258265973665334
"481N",156,28,12,2013,6,0.000329995448338644
"481N",156,30,12,2013,6,0.00396001297548232
"481N",156,32,12,2013,6,0.0101953467105353
"481N",156,34,12,2013,6,0.050503860128416
"481N",156,36,12,2013,6,0.125133404067194
"481N",156,38,12,2013,6,0.146178800322125
"481N",156,40,12,2013,6,0.201157673224154
"481N",156,42,12,2013,6,0.167386885288076
"481N",156,44,12,2013,6,0.108305267947647
"481N",156,46,12,2013,6,0.0758081094616694
"481N",156,48,12,2013,6,0.0392060064878725
"481N",156,50,12,2013,6,0.0315444178999517
"481N",156,52,12,2013,6,0.023538192459377
"481N",156,54,12,2013,6,0.0104223770805539
"481N",156,56,12,2013,6,0.00541783230601776
"481N",156,58,12,2013,6,0.000496820845281137
"481N",156,60,12,2013,6,8.44211878807591e-05
"481N",156,62,12,2013,6,0
"481N",156,64,12,2013,6,0
"481N",156,66,12,2013,6,0
"481N",156,68,12,2013,6,0
"481N",156,70,12,2013,6,0
"481N",156,72,12,2013,6,0
"481N",156,74,12,2013,6,0
"481N",156,76,12,2013,6,0
"481N",156,78,12,2013,6,0
"481N",156,80,12,2013,6,0
"481N",156,82,12,2013,6,0
"481N",156,84,12,2013,6,0
"481N",156,86,12,2013,6,0
"481N",156,88,12,2013,6,0
"481N",156,90,12,2013,6,0
"481N",156,92,12,2013,6,0
"481N",156,94,12,2013,6,0
"481N",156,96,12,2013,6,0
"481N",156,98,12,2013,6,0
"481N",156,100,12,2013,6,0
"481N",157,0,1,2014,5,0
"481N",157,2,1,2014,5,0
"481N",157,4,1,2014,5,0
"481N",157,6,1,2014,5,0
"481N",157,8,1,2014,5,0
"481N",157,10,1,2014,5,0
"481N",157,12,1,2014,5,0
"481N",157,14,1,2014,5,0
"481N",157,16,1,2014,5,0
"481N",157,18,1,2014,5,0
"481N",157,20,1,2014,5,0.000160831203139744
"481N",157,22,1,2014,5,0.000611254759431997
"481N",157,24,1,2014,5,0.00161457513081244
"481N",157,26,1,2014,5,0.0015813436263618
"481N",157,28,1,2014,5,0.000306612501637901
"481N",157,30,1,2014,5,0.000933929660298956
"481N",157,32,1,2014,5,0.00354444878923148
"481N",157,34,1,2014,5,0.0201826616129451
"481N",157,36,1,2014,5,0.0621451925156659
"481N",157,38,1,2014,5,0.100256139750629
"481N",157,40,1,2014,5,0.176410251849823
"481N",157,42,1,2014,5,0.161809609546525
"481N",157,44,1,2014,5,0.117137688069631
"481N",157,46,1,2014,5,0.114665771907804
"481N",157,48,1,2014,5,0.0789629579801678
"481N",157,50,1,2014,5,0.0696132517557544
"481N",157,52,1,2014,5,0.0384063478306008
"481N",157,54,1,2014,5,0.0259499097655851
"481N",157,56,1,2014,5,0.0155781771430415
"481N",157,58,1,2014,5,0.00736099445196046
"481N",157,60,1,2014,5,0.0022608726785831
"481N",157,62,1,2014,5,0.000301328051687418
"481N",157,64,1,2014,5,0.00020584941868228
"481N",157,66,1,2014,5,0
"481N",157,68,1,2014,5,0
"481N",157,70,1,2014,5,0
"481N",157,72,1,2014,5,0
"481N",157,74,1,2014,5,0
